HNetID,VIN,Stock #,Stock-Type,Year,Make,Model,Model-No,Model-Type,Transmission,Trim-Level,# of Doors,Mileage,# of Cyl,Engine,Drivetrain,Ext. Color,Int. Color,Invoice Price,Retail Price,Book Value,Selling Price,Entry Date,Certified,Description,Options,Wheelbase,Commercial
2122515,2G1FB1E38F9252521,M21341,NEW,2015,CHEVROLET,CAMARO,1EN37,CP,MANUAL,,2,10,6,LFX 3.6L SIDI DOHC V6 VVT,,GBA/BLACK,AFA/BLACK,25687.12,26140.00,,26140.00,04/17/15,,,LFX MX0 NE1 UE1 ZZ1 ZZ2,,
2122515,2GNALAEK4F1157725,M21342,NEW,2015,CHEVROLET,Equinox,1LF26,UT,MANUAL,,4,10,4,LEA 2.4L DOHC 4-CYLINDER SIDI W/VVT,,GBA/BLACK,AFH/JET BLACK,24979.40,25695.00,,25695.00,04/23/15,,,LEA MX0 NE1 VQG VV4 ZZ1 ZZ2,,
2122515,1GCVKPEH8FZ243406,M21080,NEW,2015,CHEVROLET,Silverado 1500,CK15753,PU,MANUAL,,4,10,6,LV3 4.3L ECOTEC3 V6,,GAZ/SUMMIT WHIT,H2R/JET BLACK,36122.70,37295.00,,37295.00,02/24/15,,,C5Y IO4 LV3 MYC NE1 PCM TG5 UE1 VV4 Z82 ZZ1 ZZ2,,C
2122515,2GNFLEEK1F6340225,M21343,NEW,2015,CHEVROLET,Equinox,1LG26,UT,MANUAL,,4,10,4,LEA 2.4L DOHC 4-CYLINDER SIDI W/VVT,,GBA/BLACK,AFH/JET BLACK,26406.90,27145.00,,27145.00,04/16/15,,,LEA MX0 NE1 VV4 ZZ1 ZZ2,,
2122515,1G11B5SL3FF205684,M20819,NEW,2015,CHEVROLET,MALIBU,1GB69,SD,MANUAL,,4,10,4,LKW ECOTEC 2.5L DOHC 4-CYLINDER DI W/VVT,,GWY/ATLANTIS BL,AFC/JET BLACK,23250.53,23565.00,,23565.00,11/05/14,,,LKW MNH NE1 PCR VV4 ZZ1 ZZ2,,
2122515,1G11B5SL5FF206660,M20820,NEW,2015,CHEVROLET,MALIBU,1GB69,SD,MANUAL,,4,10,4,LKW ECOTEC 2.5L DOHC 4-CYLINDER DI W/VVT,,GWY/ATLANTIS BL,AFC/JET BLACK,23250.53,23565.00,,23565.00,11/05/14,,,LKW MNH NE1 PCR VV4 ZZ1 ZZ2,,
2122515,1GCVKREC7FZ273027,M21213,NEW,2015,CHEVROLET,Silverado 1500,CK15753,PU,MANUAL,,4,10,8,L83 5.3L ECOTEC3 V8,,GCE/DEEP RUBY,H0U/JET BLACK,40265.50,42455.00,,42455.00,03/25/15,,,C5Z GU6 IO6 JL1 L83 MYC NE1 PDU R7Q UF2 VV4 1SZ ZZ1 ZZ2,,C
2122515,1GCVKREC0FZ296438,M21344,NEW,2015,CHEVROLET,Silverado 1500,CK15753,PU,MANUAL,,4,10,8,L83 5.3L ECOTEC3 V8,,G1K OCEAN BLUE/G1K OCEAN BLUE,H0U/JET BLACK,41547.00,43785.00,,43785.00,04/17/15,,,C5Z GU4 G1K IO6 L83 MYC NE1 PDU R7Q VV4 1SZ ZZ1 ZZ2,,C
2122515,1GCVKREC7FZ271861,M21214,NEW,2015,CHEVROLET,Silverado 1500,CK15753,PU,MANUAL,,4,10,8,L83 5.3L ECOTEC3 V8,,GBA/BLACK,H0U/JET BLACK,40927.01,43190.00,,43190.00,03/27/15,,,C5Z GU6 IO6 JL1 KA1 L83 MYC NE1 PDU PZX QXN R7Q VV4 1SZ ZZ1 ZZ2,,C
2122515,1GCVKREC0FZ295936,M21345,NEW,2015,CHEVROLET,Silverado 1500,CK15753,PU,MANUAL,,4,10,8,L83 5.3L ECOTEC3 V8,,G7J/GREEN,H0U/JET BLACK,41547.00,43785.00,,43785.00,04/17/15,,,C5Z GU4 G7J IO6 L83 MYC NE1 PDU R7Q VV4 1SZ ZZ1 ZZ2,,C
2122515,1G1PA5SH3E7459624,M20560,NEW,2014,CHEVROLET,Cruze,1PL69,SD,MANUAL,,4,10,4,LUW ECOTEC 1.8L DOHC 4-CYL SMFI VVT,,GWT/CHAMPAGNE,AFB/JET BLACK,19299.44,19530.00,,19530.00,09/08/14,,,LUW MH9 NE1 ZZ1 ZZ2,,
2122515,1G1PC5SBXF7192294,M21084,NEW,2015,CHEVROLET,Cruze,1PX69,SD,AUTOMATIC,,4,10,4,LUV ECOTEC TURBO 1.4L DOHC VVT 4-CYLINDER SMFI,,GAR/BLACK GRANI,AFF/JET BLACK,21382.61,21825.00,,21825.00,03/02/15,,,GAR LUV MH8 NE1 PDB VV4 ZZ1 ZZ2,,
2122515,1GCVKREC6FZ272614,M21215,NEW,2015,CHEVROLET,Silverado 1500,CK15753,PU,MANUAL,,4,10,8,L83 5.3L ECOTEC3 V8,,GBA/BLACK,H1Y/JET BLACK,41570.50,43905.00,,43905.00,03/25/15,,,AZ3 C5Z GU6 IO6 L83 MYC NE1 PDU PZX QXN R7Q VV4 1SZ ZZ1 ZZ2,,C
2122515,1GCVKREC0FZ295662,M21346,NEW,2015,CHEVROLET,Silverado 1500,CK15753,PU,MANUAL,,4,10,8,L83 5.3L ECOTEC3 V8,,GCE/DEEP RUBY,H0U/JET BLACK,41101.51,43290.00,,43290.00,04/17/15,,,C5Z GU4 IO6 L83 MYC NE1 PDU R7Q VV4 1SZ ZZ1 ZZ2,,C
2122515,2HGFB2F52DH503499,M21326A,USED,2013,HONDA,CIVIC,CIVIC,4DSED,AUTOMATIC,LX,4,7875,4,1.8 Liter,,SIL/SIL,,14500.00,,,,05/02/15,,,,,
2122515,JM1BK12G071668730,M20776A,USED,2007,MAZDA,3,MAZDA3,4DSED,AUTOMATIC,,4,83388,4,2.0 Liter,,SIL/SIL,,5500.00,,,,05/02/15,,,,,
2122515,1FMCU0DGXAKD30108,P2093A,USED,2010,FORD,ESCAPE,U0D,4DSED,AUTOMATIC,XLT,4,54142,6,3.0 Liter,,BLU/BLU,,11729.05,14995.00,,14995.00,04/19/15,,,,,
2122515,1GCRKSE70DZ154180,M21248A,USED,2013,CHEVROLET,SILVERADO,SILVERADO 1500,PKUP,AUTOMATIC,LT,4,68977,8,5.3 Liter SFI,,BRO/BRO,,24338.42,28995.00,,28995.00,04/15/15,,,,,
2122515,1GNKVGED2CJ280881,C46346A,USED,2012,CHEVROLET,Traverse,TRAVERSE,UT,AUTOMATIC,1LT,4,40537,6,3.6 Liter SIDI,,RED/RED,,1251.44,,,,04/28/15,,,,,
2122515,1G11D5RR7DF101751,M21235A,USED,2013,CHEVROLET,MALIBU,,4DSED,AUTOMATIC,LTECO,4,23032,4,2.4 Liter DOHC Ecotec,,SIL/SIL,,14471.26,18995.00,,18995.00,04/19/15,,,,,
2122515,1G1ZE5E12BF352240,C46360B,USED,2011,CHEVROLET,MALIBU,MALIBU,4DSED,AUTOMATIC,LTZ,4,74031,4,2.4 Liter MFI DOHC ECOTEC,,SIL/SIL,,10025.72,13595.00,,13595.00,04/25/15,,,,,
2122515,1G1ZC5E01CF218849,C46478A,USED,2012,CHEVROLET,MALIBU,MALIBU,4DSED,MANUAL,LT,4,33410,4,2.4 Liter MFI DOHC,,SIL/SIL,,9500.00,,,,04/30/15,,,,,
2122515,1G1PC5SH2C7135250,M20961A,USED,2012,CHEVROLET,Cruze,CRUZE,4DSED,MANUAL,2LS,4,62565,4,1.8 Liter MFI DOHC,,BLK/BLK,,9000.00,12995.00,,12995.00,04/16/15,,,,,
2122515,1GCHK24U87E200210,M21354A,USED,2007,CHEVROLET,Silverado 2500HD,CK25903,PKUP,AUTOMATIC,,2,61332,8,6.0 Liter,,BLU/BLU,,12532.50,,,,05/02/15,,,,,C
2122515,2G1WB5E37E1159929,P2091,USED,2014,CHEVROLET,IMPALA LIMITED,,4DSED,AUTOMATIC,,,8316,,,,SIL/SIL,,14094.95,16995.00,,16995.00,11/07/14,,,,,
2122515,2GCEK190781335569,M21079A,USED,2008,CHEVROLET,SILVERADO,SILVERADO 1500,UT,AUTOMATIC,,4,46994,8,5.3 Liter,,PLATINUM/PLATINUM,BLACK,19500.00,24995.00,,24995.00,04/29/15,,,,,
2122515,2G1WB5E33E1131724,P2092,USED,2014,CHEVROLET,IMPALA LIMITED,,SD,AUTOMATIC,,,8495,,,,SILVER/SILVER,,14046.41,17995.00,,17995.00,11/07/14,,,,,
2122515,1HGCP2F38CA096661,M20791A,USED,2012,HONDA,ACCORD,CP2F3CEW,4DSED,AUTOMATIC,,4,28575,4,2.4 Liter,,BLU/BLU,,14667.92,17995.00,,16995.00,04/01/15,,,,,
2122515,3TMLU4EN2AM044688,M21289A,USED,2010,TOYOTA,TACOMA,TACOMA,PKUP,AUTOMATIC,DOUBCAB,,59332,6,4.0 Liter,,WHI/WHI,,23365.42,,,,04/29/15,,,,,
2122515,2G1WB5E35E1128520,P2097,USED,2014,CHEVROLET,IMPALA LIMITED,,SD,AUTOMATIC,,,13530,,,,SILVER/SILVER,,14189.06,17995.00,,17995.00,11/07/14,,,,,
2122515,2G1WB5E3XE1119649,P2098,USED,2014,CHEVROLET,IMPALA LIMITED,,SD,AUTOMATIC,,,14194,,,,SILVER/SILVER,,14057.61,17995.00,,17995.00,11/07/14,,,,,
2122515,1GCEK19J67Z507301,M21132B,USED,2007,CHEVROLET,SILVERADO,SILVERADO 1500,PU,AUTOMATIC,,4,113607,8,5.3 Liter,,BLUE/BLUE,,10500.00,,,,04/30/15,,,,,
2122515,2G1FB1E37E9137343,M20294A,USED,2014,CHEVROLET,CAMARO,CAMARO,COUPE,AUTOMATIC,LT,2,2577,6,3.6 Liter SIDI DOHC,,BLK/BLK,,24640.73,27995.00,,27995.00,04/19/15,,,,,
2122515,2G1FT1EW5D9179435,M21303B,USED,2013,CHEVROLET,CAMARO,CAMARO,COUPE,AUTOMATIC,2SS,2,14471,8,6.2 Liter SFI HO,,BLK/BLK,,26602.20,29995.00,,29995.00,04/25/15,,,,,
2122515,3GCPKSE39BG384270,M21015A,USED,2011,CHEVROLET,SILVERADO,SILVERADO 1500,PKUP,AUTOMATIC,LT,4,72028,8,5.3 Liter SFI,,BLK/BLK,,21274.36,26999.00,,25995.00,04/03/15,,,,,
2122515,1GBHG31K381106520,M21002A,USED,2008,CHEVROLET,Express 3500,,VAN,AUTOMATIC,,,108322,8,6.0 Liter,,WHI/WHI,,8000.00,,,,04/21/15,,,,,C
2122515,3VWPL7AJ3DM693913,M19797B,USED,2013,VOLKSWAGEN,JETTA,JETTA SPORTWAGEN,STWAG,AUTOMATIC,,4,35642,4,2.0 Liter Turbo,,WHI/WHI,,21275.34,24488.00,,24488.00,03/18/15,,,,,
2122515,3GCRKSE38AG108265,C46467B,USED,2010,CHEVROLET,SILVERADO,,PKUP,AUTOMATIC,LT,4,68061,8,5.3 Liter SFI,,BLK/BLK,,21822.87,27995.00,,27995.00,04/06/15,,,,,
2122515,3FADP4BJ8DM206539,C45511A,USED,2013,FORD,FIESTA,P4B,4DSED,AUTOMATIC,SE,4,31667,4,1.6 Liter Ti-VCT,,BLK/BLK,,10277.17,12995.00,,12995.00,04/15/15,,,,,
2122515,WVWHD7AJ6DW139981,M20544A,USED,2013,VOLKSWAGEN,GTI,5K12Y3,HATCH,AUTOMATIC,,4,27673,4,2.0 Liter F.I. Turbo,,WHI/WHI,,19538.47,22995.00,,22995.00,02/21/15,,,,,
2122515,2G1WB5E32E1159708,M20963C,USED,2014,CHEVROLET,IMPALA,IMPALA,4DSED,AUTOMATIC,LT,4,8310,6,3.6 Liter SIDI DOHC,,BLK/BLK,,14029.95,16995.00,,16995.00,04/16/15,,,,,
2122515,2G1WB5E37E1114974,P2113,USED,2014,CHEVROLET,IMPALA LIMITED,,SD,AUTOMATIC,,,10761,,,,SILVER/SILVER,,13547.87,16995.00,,16995.00,11/07/14,,,,,
2122515,2HGFB2F97CH504844,M21016A,USED,2012,HONDA,CIVIC,CIVIC,4DSED,AUTOMATIC,EXL,4,37586,4,1.8 Liter,,GRY/GRY,,15527.32,16995.00,,16995.00,03/30/15,,,,,
2122515,JF1GV7F69EG002659,M21147A,USED,2014,SUBARU,IMPREZA WRX,IMPREZA WRX,4DSED,MANUAL,,4,19099,,,,BLK/BLK,,25500.00,,,,04/30/15,,,,,
2122515,2G1WB5E39E1131761,P2120,USED,2014,CHEVROLET,IMPALA LIMITED,,SD,AUTOMATIC,,,6522,,,,SILVER/SILVER,,14380.87,17995.00,,17995.00,11/07/14,,,,,
2122515,1GCRKSE76CZ254329,M21095A,USED,2012,CHEVROLET,SILVERADO,SILVERADO 1500,PKUP,AUTOMATIC,LT,4,36992,8,5.3 Liter SFI,,BRO/BRO,,25988.43,29995.00,,29995.00,03/24/15,,,,,
2122515,1G1PG5SCXC7132430,M21030A,USED,2012,CHEVROLET,Cruze,CRUZE,4DSED,AUTOMATIC,2LT,4,39736,4,1.4 Liter MFI DOHC Turbo,,RED/RED,,11500.00,14995.00,,14995.00,04/29/15,,,,,
2122515,5TFPX4EN0CX012392,P2164A,USED,2012,TOYOTA,TACOMA,TACOMA,PKUP,AUTOMATIC,,2,25896,4,2.7 Liter,,SIL/SIL,,17181.67,,,,04/27/15,,,,,
2122515,2G1WC5E30E1131998,P2136,USED,2014,CHEVROLET,IMPALA LIMITED,,SD,AUTOMATIC,,,16676,,,,BLACK/BLACK,,15180.53,18499.00,,18499.00,11/13/14,,,,,
2122515,2HKYF18646H504031,C46090A,USED,2006,HONDA,PILOT,YF1866JNW,APURP,AUTOMATIC,EXLRES,5,162271,6,3.5 Liter,,SIL/SIL,,6500.00,,,,04/10/15,,,,,
2122515,1GCRKSE37BZ458049,M21110A,USED,2011,CHEVROLET,SILVERADO,SILVERADO 1500,PKUP,MANUAL,LT,,43841,8,5.3 Liter SFI,,BLK/BLK,,23500.00,,,,05/02/15,,,,,
2122515,1GCRKSE79CZ176161,M21032A,USED,2012,CHEVROLET,SILVERADO,SILVERADO 1500,PKUP,AUTOMATIC,LT,4,20909,8,5.3 Liter SFI,,BLK/BLK,,27254.07,30995.00,,30995.00,03/29/15,,,,,
2122515,1G1PA5SHXE7178310,P2148,USED,2014,CHEVROLET,Cruze,,SD,AUTOMATIC,,,12053,,,,SILVER/SILVER,,12072.16,14995.00,,14995.00,01/28/15,,,,,
2122515,2G1WC5EM4A1261589,P2140A,USED,2010,CHEVROLET,Impala,,4DSED,AUTOMATIC,LTZ,4,73459,6,3.9 Liter,,SIL/SIL,,8563.19,11995.00,,11995.00,04/17/15,,,,,
2122515,JF1GH6D68AG825954,M21190A,USED,2010,SUBARU,IMPREZA WRX,IMPREZA OUTBACK SPORT,STWAG,AUTOMATIC,OUTBSPRT,4,128611,4,2.5 Liter,,BLK/BLK,,7000.00,,,,04/26/15,,,,,
2122515,1FTFW1CT6BFB39540,C46681A,USED,2011,FORD,F150,W1C,PKUP,AUTOMATIC,,4,119797,6,3.5 Liter GTDI,,SIL/SIL,,15500.00,,,,04/26/15,,,,,
2122515,1N4BL2AP7CC141101,M20155B,USED,2012,NISSAN,ALTIMA,13212,4DSED,AUTOMATIC,,4,57668,6,3.5 Liter,,GRY/GRY,,14498.58,17588.00,,17588.00,02/07/15,,,,,
2122515,1FMCU9D74BKC11184,M20784A,USED,2011,FORD,ESCAPE,U9D,APURP,AUTOMATIC,XLT,4,75107,4,2.5 Liter,,SIL/SIL,,10755.24,14999.00,,14999.00,03/01/15,,,,,
2122515,1G4HD57246U212294,M20928B,USED,2006,BUICK,Lucerne,4HD69, 4DSED,AUTOMATIC,CXL,4,105361,6,3.8 Liter SFI,,TAN/TAN,,5500.00,,,,04/11/15,,,,,
2122515,1N6AD0CW5AC406989,M21033A,USED,2010,NISSAN,FRONTIER,FRONTIER,PKUP,AUTOMATIC,,4,49773,6,4.0 Liter Gasoline,,BLK/BLK,,17744.83,21995.00,,21995.00,04/28/15,,,,,
2122515,5GTEN13E588186404,P2159,USED,2008,HUMMER,H3,,APURP,,,,44977,,,,74U/Red,,16393.24,21995.00,,21995.00,03/17/15,,,,,
2122515,1G1PG5SBXD7174847,M20876B,USED,2013,CHEVROLET,Cruze,CRUZE,4DSED,AUTOMATIC,LTZ,4,20466,4,1.4 Liter MFI DOHC Turbo,,BLK/BLK,,14337.16,18995.00,,18995.00,02/14/15,,,,,
2122515,1G1JC5SH2E4136456,M20719A,USED,2014,CHEVROLET,Sonic,,SD,MANUAL,LT,4,7160,4,1.8 Liter MFI DOHC,,GREY/GREY,,13594.95,15888.00,,15888.00,04/04/15,,,,,
2122515,1G11B5SL8EF148493,M21217A,USED,2014,CHEVROLET,MALIBU,MALIBU,4DSED,AUTOMATIC,LS,4,25774,4,2.5 Liter SIDI,,,,13940.44,16999.00,,16999.00,04/20/15,,,,,
2122515,1G1ZC5E03CF344114,P2162,USED,2012,CHEVROLET,MALIBU,,SD,MANUAL,,,5575,,LE5 ECOTEC 2.4L DOHC 16V 4-CYL VVT MFI,,BRO/BRO,,13251.07,17495.00,,17495.00,04/16/15,,,,,
2122515,WDDGF8BB6CR202471,M21073A,USED,2012,MERCEDES-BENZ,C300W 4Matic,C300W4,4DSED,AUTOMATIC,,4,27741,6,3.0 Liter,,SIL/SIL,,22032.50,,,,04/30/15,,,,,
2122515,1G1ZJ577394230057,P2165,USED,2009,CHEVROLET,MALIBU,,SD,,,,,,,,,,4500.00,,,,04/22/15,,,,,
2122515,1GNEV23DX9S133343,P2166,USED,2009,CHEVROLET,Traverse,,APURP,,,,107013,,,,,,11500.00,,,,04/25/15,,,,,
2122515,1G1ZC5EB9AF134339,P2167,USED,2010,CHEVROLET,MALIBU,,4DSED,AUTOMATIC,,,25827,,,,GLD/GLD,,11649.43,,,,04/30/15,,,,,
2122515,1GTN2VE02DZ326518,P2168,USED,2013,GMC,SIERRA 1500,,UT,,,,3724,,,,,,25574.34,,,,05/01/15,,,,,
2122515,JTKDE177950063075,M21008A,USED,2005,TOYOTA,Scion iQ,,2DSED,AUTOMATIC,BASE,3,60751,4,2.4 Liter DOHC,,GRY/GRY,BLACK,8558.74,8995.00,,8995.00,04/19/15,,,,,
2122515,1GTN2VE06DZ354032,P2169,USED,2013,GMC,SIERRA 1500,,UT,,,,,,,,,,21800.00,,,,05/01/15,,,,,
2122515,1D7RV1GP0BS578128,M21087A,USED,2011,DODGE,RAM 150,RAM 1500,PKUP,AUTOMATIC,,4,65924,8,4.7 Liter,,BLK/BLK,,19000.00,22995.00,,22995.00,04/18/15,,,,,
2122515,2G1WB5E30E1161148,M21323A,USED,2014,CHEVROLET,IMPALA,,SD,AUTOMATIC,LT,4,7453,6,3.6 Liter SIDI DOHC,,SIL/SIL,,14029.95,,,,04/29/15,,,,,
2122515,2T1BU4EEXBC663044,C45910B,USED,2011,TOYOTA,COROLLA,COROLLA,SD,MANUAL,,4,51370,4,1.8 Liter,,,,10341.68,13995.00,,13995.00,03/28/15,,,,,
2122515,1GC0KVCG8DZ334570,M20813B,USED,2013,CHEVROLET,SILVERADO,,PKUP,AUTOMATIC,,2,19090,8,6.0 Liter SFI IRON,,SIL/SIL,,23427.34,26995.00,,26995.00,04/17/15,,,,,
2122515,5GTEN13E888159598,C46671B,USED,2008,HUMMER,H3,,APURP,AUTOMATIC,,4,106624,5,3.7 Liter MPFI DOHC,,BLK/BLK,,10500.00,,,,04/26/15,,,,,
2122515,1HGCP2F63CA058247,M21167A,USED,2012,HONDA,ACCORD,,4DSED,AUTOMATIC,,4,11911,4,2.4 Liter,,GRY/GRY,,16094.95,18995.00,,18995.00,04/11/15,,,,,
2122515,2C4RC1GG8CR181527,M21023A,USED,2012,CHRYSLER,TOWNC,RTYS53,VAN,AUTOMATIC,LIMI,4,30559,6,3.6 Liter,,WHI/WHI,,23129.37,26995.00,,26995.00,04/19/15,,,,,
2122515,1FADP3F22DL282143,C45204A,USED,2013,FORD,FOCUS,P3F,SD,AUTOMATIC,SE,4,3581,4,2.0 Liter GDI,,BLUE/BLUE,,13953.68,16888.00,,16888.00,04/16/15,,,,,
2122515,1GNKVFEDXCJ242762,M21259A,USED,2012,CHEVROLET,Traverse,TRAVERSE,APURP,AUTOMATIC,LS,4,71746,6,3.6 Liter SIDI,,BLU/BLU,,15532.50,19995.00,,19995.00,04/16/15,,,,,
2122515,5GTEN13E588181364,C46213B,USED,2008,HUMMER,H3,,APURP,AUTOMATIC,,4,51883,5,3.7 Liter MPFI DOHC,,GRY/GRY,,18365.52,22999.00,,21999.00,04/01/15,,,,,
2122515,2T1BU4EE1CC897767,M21050A,USED,2012,TOYOTA,COROLLA,,4DSED,AUTOMATIC,,4,27014,4,1.8 Liter,,GRY/GRY,,13445.42,16995.00,,16995.00,04/03/15,,,,,
2122515,4S3BMBG67C3019859,M20801C,USED,2012,SUBARU,LEGACY,CAD,4DSED,AUTOMATIC,2.5IPR,4,63293,4,2.5 Liter,,SIL/SIL,,13738.02,16995.00,,16995.00,03/27/15,,,,,
2122515,3N1BC1CP5CL360776,M21037A,USED,2012,NISSAN,VERSA,,HATCH,,,4,41606,4,1.8 Liter,,BLU/BLU,BLK.,8534.61,10995.00,,10995.00,02/14/15,,,,,
2122515,1GNKVLKD4DJ221104,C46384A,USED,2013,CHEVROLET,Traverse,TRAVERSE,APURP,,LTZ,4,40537,6,,,GRY/GRY,,32422.82,36995.00,,36995.00,04/28/15,,,,,
2122515,1N6AD0FV1DN742036,M20618A,USED,2013,NISSAN,FRONTIER,FRONTIER,CR,AUTOMATIC,,4,20418,6,4.0 Liter,,SIL/SIL,,22678.65,25995.00,,25995.00,04/25/15,,,,,
2122515,1G1RD6E40CU108585,M21142A,USED,2012,CHEVROLET,Volt,,HATCH,AUTOMATIC,PREM,4,28798,4,1.4 Liter MFI DOHC,,BLU/BLU,,16026.29,19995.00,,19995.00,03/11/15,,,,,
2122515,2HGFB2F51CH609716,M21129A,USED,2012,HONDA,CIVIC,,4DSED,AUTOMATIC,EX,4,34723,4,1.8 Liter,,,,11959.78,14995.00,,14995.00,04/25/15,,,,,
2122515,3VWDZ7AJ2BM400372,M21221A,USED,2011,VOLKSWAGEN,JETTA,JETTA,4DSED,AUTOMATIC,SE,4,33311,5,2.5 Liter F.I.,,,,9500.00,,,,04/30/15,,,,,
2122510,KMHTC6AD8CU046211,P18456,USED,2012,HYUNDAI,Veloster,,,AUTOMATIC,,,32365,,,,SIL/SIL,,12279.15,,,,01/21/15,,,,,
2122510,1G1PC5SB5E7233106,P18325,USED,2014,CHEVROLET,Cruze,,SD,,,,7291,,,,SILVER/SILVER,,12736.34,,,,10/10/14,,,,,
2122510,WVWMP7AN0CE525972,P18458,USED,2012,VOLKSWAGEN,CC,,,,,,38114,,,,,,15650.39,,,,01/21/15,,,,,
2122510,1FAHP3K29CL345583,P18461,USED,2012,FORD,FOCUS,P3K,,,,,65554,,2.0 Liter GDI,,RED/RED,,9246.24,,,,01/21/15,,,,,
2122510,JM1BL1V6XC1583128,P18462,USED,2012,MAZDA,Mazda 3,,,AUTOMATIC,,,7855,,L5 10717975,,39T/DOLPHINGRAY,,13583.84,,,,01/21/15,,,,,
2122510,1FAHP2FWXCG122646,P18463,USED,2012,FORD,TAURUS,P2F,,,,,43095,,,,,,16081.48,,,,01/21/15,,,,,
2122510,4T4BE46K69R086688,P18173B,USED,2009,TOYOTA,CAMRY,,SD,,,4,67260,4,2.4 Liters,,WHITE/WHITE,,10423.98,,,,03/02/15,,,,,
2122510,JM1BL1V82C1692099,P18339,USED,2012,MAZDA,Mazda 3,,SD,,,,6095,,,,GREEN/GREEN,,13779.27,,,,10/13/14,,,,,
2122510,3N1AB6AP3CL625600,P18342,USED,2012,NISSAN,SENTRA,,SD,,,,47250,,,,BLACK/BLACK,,12107.84,,,,10/13/14,,,,,
2122510,2HGES26755H536026,P18318A,USED,2005,HONDA,CIVIC,ES2675MW,SD,,,4,88124,4,1.7 Liter,,GREY/GREY,,4888.29,,,,04/10/15,,,,,
2122510,WBXPA93425WD14306,P18043A,USED,2005,BMW,X3 3.0i,0565,SEDAN,,BASE,4,,6,3.0 Liter,,GREY/GREY,,4500.00,,,,01/11/15,,,,,
2122510,19XFB2F57CE371817,P18476,USED,2012,HONDA,CIVIC,FB2F5CEW,SD,,,,25689,,,,GRAY/GRAY,,12205.95,,,,02/23/15,,,,,
2122510,JN8AZ2KRXBT212802,P18345,USED,2011,NISSAN,CUBE,,VN,,,,19057,,,,RED/RED,,11734.61,,,,10/13/14,,,,,
2122510,3N1AB6AP2CL750877,P18347,USED,2012,NISSAN,SENTRA,,SD,,,,30510,,,,BLUE/BLUE,,11820.45,,,,10/13/14,,,,,
2122510,KMHDH4AE8DU487552,P18479,USED,2013,HYUNDAI,ELANTRA,,45220,,,,45228,,,,RED/RED,,11766.26,,,,04/07/15,,,,,
2122510,KMHCT5AE4CU047679,P18253A,USED,2012,HYUNDAI,ACCENT,,HB,,GS,5,33304,4,1.6 Liter DOHC,,RED/RED,,10614.47,,,,09/27/14,,,,,
2122510,KMHCT5AE2DU087762,P18480,USED,2013,HYUNDAI,ACCENT,,HB,,,,40367,,,,BLACK/BLACK,,9025.06,,,,04/13/15,,,,,
2122510,1N4AL2AP6CN462367,P18481,USED,2012,NISSAN,ALTIMA,13012,SD,,,,36645,,,,GRAY/GRAY,,12365.00,,,,04/13/15,,,,,
2122510,1GBJG31K481186668,P18220,USED,2008,CHEVROLET,Express 3500,CG33405,VN,,,,100169,,,,WHITE/WHITE,,9075.00,,,,08/15/14,,,,,
2122510,2C4RC1BG4CR126483,P18482,USED,2012,CHRYSLER,TOWNC,RTYP53,WG,,,,51034,,,,BLACK/BLACK,,13815.00,,,,04/20/15,,,,,
2122510,4T4BF1FK9ER377742,P18352,USED,2014,TOYOTA,Camry,2514,SD,,,,6104,,,,GRAY/GRAY,,16785.00,,,,10/21/14,,,,,
2122510,1C3CCBCG7EN172694,P18483,USED,2014,CHRYSLER,200,JSCL41,SD,,,,6697,,,,BLACK/BLACK,,16285.00,,,,04/21/15,,,,,
2122510,1FADP3K24DL304813,P18484,USED,2013,FORD,FOCUS,P3K,HB,,,,29719,,,,RED/RED,,11055.00,,,,04/28/15,,,,,
2122510,KNAGM4AD9D5049747,P18485,USED,2013,KIA,OPTIMA HYBRID,53222,SD,,,,21014,,,,GRAY/GRAY,,14975.00,,,,04/28/15,,,,,
2122510,JTDBT4K39C1415492,P18486,USED,2012,TOYOTA,YARIS,1441,SD,,,,48441,,,,SILVER/SILVER,,7825.00,,,,05/04/15,,,,,
2122510,WVWAB7AJ3DW057911,P18487,USED,2013,VOLKSWAGEN,Golf,5K12Z1,CP,,,,36084,,,,GRAY/GRAY,,11865.00,,,,05/04/15,,,,,
2122510,KMHDC8AE1CU151830,P18280A,USED,2012,HYUNDAI,ELANTRA,,WGN,,,,31245,4,2.0 Liter DOHC,,BLUE/BLUE,,12842.49,,,,03/25/15,,,,,
2122510,JM3KE4DY9E0304167,P18488,USED,2014,MAZDA,CX5,,MP,,,,13039,,,,BLUE/BLUE,,23625.00,,,,05/04/15,,,,,
2122510,KMHCT4AE4CU067134,P18358,USED,2012,HYUNDAI,ACCENT,,SD,,,,49042,,,,WHITE/WHITE,,9116.13,,,,10/21/14,,,,,
2122510,KMHCN46C59U317233,P18489,USED,2009,HYUNDAI,ACCENT,,SD,,,,44317,,,,SILVER/SILVER,,7515.00,,,,05/04/15,,,,,
2122510,1B3BD4FB5BN616927,P18490,USED,2011,DODGE,AVENGER,JSDH41,SD,,,,56110,,,,SILVER/SILVER,,7015.00,,,,05/04/15,,,,,
2122510,5XXGR4A6XCG053709,P18491,USED,2012,KIA,OPTIMA,,SD,,,,50824,,,,GRAY/GRAY,,15175.00,,,,05/06/15,,,,,
